call_id,datetime,duration_seconds,queue_name,agent_id,wait_time_seconds,abandoned,hangup_reason
8050290f-ae68-40a3-9c38-47ba8e7a5da9,2024-07-15 06:47:10,102,billing,A20,577,False,Issue Resolved
eb477548-2e8f-4b0b-aab7-4a65dacc8b15,2024-10-18 09:15:21,0,billing,A12,330,True,Call Dropped
4799c5fd-5e73-4e24-a59f-8cf78c273bde,2024-04-10 17:02:15,73,sales,A06,265,False,Issue Resolved
1e896daa-4a20-486d-8a12-7cbbc010373a,2024-11-20 11:20:54,69,support,A04,129,False,Wrong Department
b41ab86c-a9da-4f4c-b936-e29ab6f27142,2024-02-02 15:24:00,0,technical,A19,66,True,Call Dropped
b50b8aa1-2432-49ea-ab37-b2348e8ba0e8,2024-01-01 16:15:54,199,support,A08,72,False,Long Wait Time
863bee16-7f8e-4e83-a4dd-faa86d24963f,2024-07-01 07:24:12,481,sales,A12,340,False,Long Wait Time
5ac93ae0-cc87-435c-a381-ffb528413769,2024-12-06 11:21:32,214,support,A02,557,False,Wrong Department
95afbfa4-1a06-4655-a28a-aadfacabfbda,2024-04-21 18:18:16,111,technical,A07,127,False,Long Wait Time
3c5e147a-b33e-498b-81e2-c6570faa8895,2024-09-06 16:03:48,112,sales,A02,161,False,Other
500e67ad-0071-4b48-a8bd-6b298dcec98d,2024-02-21 13:56:11,0,sales,A02,310,True,Call Dropped
28f7ab36-a7a1-47b3-b945-2e93d5c14faa,2024-01-23 09:56:02,188,sales,A07,487,False,Issue Resolved
81fc29cd-cbf8-4097-9e9d-ef986c336bc3,2024-07-18 12:42:42,232,technical,A08,219,False,Other
c7a276d4-56c3-4f73-9147-c7ca9a53567f,2024-04-08 12:29:40,67,technical,A15,88,False,Wrong Department
2a9e340f-83fc-457f-88fa-b8c81d609e02,2024-09-26 08:06:06,170,billing,A04,228,False,Call Dropped
08d5297b-37aa-4ec5-8e0f-0180b7b71cc9,2024-03-01 07:49:34,211,billing,A12,505,False,Wrong Department
863dd8bb-932d-4f9a-8e96-b829537cc245,2024-04-04 22:32:24,125,support,A16,464,False,Wrong Department
0cf91693-6e54-472c-8485-188357540928,2024-12-22 08:08:41,51,technical,A02,597,False,Other
44965fd1-1bb5-4ed7-8bf8-ce4ce68e8dbb,2024-01-20 08:31:31,516,support,A02,193,False,Call Dropped
753b32b7-78aa-4cf8-83c6-a9ca6ddd3af1,2024-04-10 16:36:58,98,support,A10,521,False,Issue Resolved
4732c96a-b6e7-48ec-976a-f7a8aa011f5f,2024-05-25 06:23:49,62,billing,A03,476,False,Wrong Department
c5233151-dd3c-48f0-a864-77e517075ed0,2024-09-05 10:08:53,562,technical,A01,490,False,Long Wait Time
485ce27c-eaef-413d-aca0-6775dd2208c4,2024-01-05 19:37:00,1398,support,A04,593,False,Long Wait Time
ef02eed8-18a4-4f5f-8ec1-b342be9cc21b,2024-03-20 09:47:54,0,sales,A13,159,True,Call Dropped
8080f625-c68e-4c55-8b44-5c1725e0ffc3,2024-08-24 10:40:43,213,support,A09,120,False,Issue Resolved
96bed313-2050-4894-aef4-9f1900e086c7,2024-05-09 12:57:09,712,billing,A08,484,False,Long Wait Time
b7cdd6b1-f7ad-40f0-bc22-0e9b2db08630,2024-11-16 03:39:58,110,support,A03,100,False,Other
1437f3ef-cc18-4991-a736-7f822069f4d0,2024-02-14 17:31:06,0,billing,A02,114,True,Call Dropped
6ca1a1e4-7a4e-4593-b1c7-4d453a0a8e55,2024-01-29 15:05:18,80,sales,A14,320,False,Wrong Department
a76e6cf9-9a7f-41f8-8119-01dae972f55d,2024-02-28 16:19:34,290,technical,A16,204,False,Wrong Department
45be5862-a4b1-4dca-84d6-0f4b24104c27,2024-03-24 15:44:26,486,support,A04,407,False,Call Dropped
4afcdeb9-9f52-4246-87bf-e42d16fed69c,2024-03-28 10:26:40,174,technical,A05,30,False,Call Dropped
23fb02ef-5433-4388-8e87-89f53a3cf711,2024-06-20 09:00:19,85,support,A18,47,False,Long Wait Time
c0d93619-b68d-4206-ae53-bb9f370a853b,2024-09-03 11:36:53,72,technical,A08,298,False,Issue Resolved
afebc103-1fa8-4092-a244-012a592f518f,2024-02-21 11:38:00,115,support,A18,144,False,Other
4e3c58f9-4603-4b36-9194-8c5282b153f7,2024-01-12 14:38:46,35,support,A01,516,False,Call Dropped
ddd4632e-de9b-43db-8644-8323e396dc8d,2024-02-15 16:37:58,196,billing,A16,11,False,Other
1a2e8e64-383f-43d5-8f25-657ccd72e927,2024-06-01 12:39:00,309,sales,A10,165,False,Issue Resolved
58f96f68-59ca-4562-b83b-752b91e86e9b,2024-07-09 13:31:46,225,technical,A11,544,False,Other
62fce74a-5cdb-4834-bf7d-3f86b2a2c0ef,2024-12-10 08:55:56,330,billing,A03,150,False,Issue Resolved
d4ca6b2f-8d17-4625-b868-eaf9ae4c4586,2024-02-29 17:03:23,0,support,A09,82,True,Call Dropped
0e2062d7-516d-4f78-9582-e555894700c0,2024-02-29 07:51:58,161,billing,A03,483,False,Other
818dc353-7238-4610-ba36-153f2c27942c,2024-02-19 12:46:59,247,support,A17,308,False,Issue Resolved
fa2362bd-276b-4a88-b61f-b41b771e583e,2024-10-20 18:07:16,103,support,A14,61,False,Call Dropped
462a62dd-b3f4-4dce-ba03-ecec1f361cdc,2024-04-12 18:51:11,236,billing,A20,168,False,Call Dropped
4965a749-412c-4028-a58e-2ada4d45df4c,2024-09-05 12:23:56,91,billing,A05,395,False,Other
10e89fcf-9235-4d05-b877-7cfde0af6395,2024-03-12 17:26:40,313,technical,A17,161,False,Issue Resolved
e9d110fd-ebe0-43b9-96fc-a57a601806df,2024-08-18 11:34:06,206,support,A07,377,False,Other
0e62af98-cdca-4275-a53f-39e72a9f9891,2024-08-28 15:49:53,0,sales,A20,268,True,Call Dropped
c3acbec9-3e8d-4754-99ea-d8eaaaf01391,2024-05-22 14:30:44,0,technical,A02,343,True,Call Dropped
68492420-0a7c-4553-8708-ca718b0e3813,2024-02-10 17:36:40,213,sales,A15,414,False,Issue Resolved
46e6003f-b857-48df-8eda-358cb0474dc0,2024-09-10 11:39:41,0,sales,A10,23,True,Call Dropped
cbada53f-3a9b-4edb-b444-404c275a908a,2024-08-09 04:54:03,357,billing,A18,90,False,Other
377d0b19-0e43-44c1-a46c-8c12a70e158f,2024-05-05 09:13:24,103,sales,A13,513,False,Issue Resolved
fd293ace-b13e-4ceb-94df-b632ab194c52,2024-07-24 12:36:30,571,sales,A20,128,False,Wrong Department
b8f1b82b-5bd9-4d7c-9203-9dcba12b0dbb,2024-09-20 08:23:54,266,sales,A13,434,False,Wrong Department
352d9850-d223-4947-9a03-5e62e1e92f75,2024-03-21 13:03:45,290,support,A04,478,False,Wrong Department
6d55d9b0-6e15-483f-adc2-adca7261c73c,2024-08-29 13:10:59,261,sales,A11,380,False,Call Dropped
2ed77c70-7d0a-42b2-ae83-6bb9e6ae9bb0,2024-02-23 11:49:02,296,technical,A18,208,False,Long Wait Time
60121b7e-a9ff-4546-a6f8-d2d005f4da53,2024-07-16 12:00:14,215,billing,A14,281,False,Issue Resolved
620f7f60-946e-4a18-b858-64d325f4edb3,2024-07-18 12:15:01,135,support,A02,319,False,Wrong Department
864b7f1a-c8d0-445a-9edc-85cbc481ab39,2024-03-07 04:44:37,0,technical,A03,457,True,Call Dropped
14c1b598-a107-4041-adc7-2557252612b9,2024-02-23 20:07:43,86,support,A13,324,False,Issue Resolved
1fb2051e-857e-4328-9366-8c6accf9803f,2024-04-28 19:16:44,0,sales,A11,333,True,Call Dropped
0e8d9ab6-b835-4bcc-871c-0574f3bbb143,2024-05-20 11:14:19,227,sales,A02,594,False,Wrong Department
80144541-2095-482a-a7eb-4113ceaf4552,2024-07-12 18:47:49,111,sales,A19,454,False,Other
04d07551-41cb-4234-afd6-40a9203424dc,2024-08-04 08:09:52,629,billing,A04,478,False,Wrong Department
63ae94ae-e980-4365-b6e8-8bb694e3740d,2024-02-06 14:34:18,98,support,A16,233,False,Call Dropped
156f2825-3900-4e65-9e8d-b349993e32eb,2024-04-28 19:21:07,280,billing,A05,518,False,Wrong Department
fb2ebcb6-7144-4071-868b-0373b2513960,2024-12-07 17:35:36,167,technical,A15,55,False,Wrong Department
66f180f2-1a30-45a1-a76c-51d568576f3c,2024-10-21 15:08:18,155,billing,A12,13,False,Other
9a8c4e45-48b4-4a82-8705-1cb2b5a387f3,2024-12-29 12:32:24,151,technical,A03,388,False,Call Dropped
8e353a72-5973-45c6-a2e2-76a3cb302d1d,2024-06-21 07:49:47,84,technical,A19,506,False,Call Dropped
259c7f0c-242a-451b-bc00-8fa3a3513705,2024-09-09 13:19:18,330,billing,A20,325,False,Long Wait Time
1440b181-264f-4275-953c-20dda65be022,2024-04-15 15:21:56,200,support,A19,252,False,Call Dropped
53c4cd3b-fcc2-4008-9b86-850692a55887,2024-03-09 17:37:50,554,technical,A09,522,False,Long Wait Time
c7e10091-9331-4df4-b0c2-7afdef8d89af,2024-03-09 13:53:54,215,sales,A01,128,False,Long Wait Time
0b449750-0f6e-4cca-ba17-5de4400add1e,2024-12-23 14:53:44,55,billing,A17,217,False,Long Wait Time
1b95d366-be3b-49c4-8291-7788cb245ac5,2024-12-27 12:21:26,367,billing,A10,355,False,Issue Resolved
cbccebf9-5d86-41b6-8e51-cdb35c6b4b41,2024-02-01 08:56:17,317,billing,A19,21,False,Issue Resolved
fe39624c-f32e-4671-91be-5001d92ec846,2024-03-08 18:30:03,807,sales,A07,198,False,Call Dropped
8eff6ebb-45ba-4dbe-894f-4b7ec478e9b5,2024-10-06 16:51:04,206,support,A01,450,False,Call Dropped
04b5ece2-0f75-41d6-a0b9-9144aa075f4a,2024-05-01 16:23:04,107,technical,A03,105,False,Long Wait Time
6975a78c-c1ba-4bf8-9ebf-b0eb16cb5544,2024-05-31 17:35:19,58,billing,A06,554,False,Long Wait Time
81fd2683-01b8-4bc2-b4a0-69b42f74adb9,2024-07-19 16:44:05,73,billing,A10,482,False,Long Wait Time
bcfbf43e-3235-4989-81ce-f3958de45df3,2024-03-21 11:56:23,44,technical,A17,107,False,Long Wait Time
4a5c410e-8cec-48e0-b65b-7abf596be792,2024-08-27 17:03:37,322,technical,A03,235,False,Call Dropped
a3008bb2-dae4-42d3-a681-284f5839aa53,2024-11-22 12:53:21,67,sales,A19,467,False,Issue Resolved
6f20f099-1cac-4207-929f-b7ed35129001,2024-06-14 14:20:23,179,technical,A12,438,False,Other
35f0bd0b-d18b-400c-9ac7-56702a0fd92e,2024-12-20 11:44:38,248,billing,A13,58,False,Other
00433cae-86f8-49ed-93bc-bbbbd51b857d,2024-05-17 01:25:02,609,support,A13,6,False,Other
a042c523-d5ce-4460-95c2-4bc2647178e7,2024-05-14 10:08:10,177,support,A18,436,False,Wrong Department
a6cd5017-c628-4d18-b8f7-1bc39837d7a1,2024-04-06 07:37:40,274,billing,A12,519,False,Long Wait Time
fae70d61-3f00-4cd7-9f1e-46a9a028265a,2024-08-29 10:47:33,257,billing,A13,184,False,Issue Resolved
3972ac35-2505-4262-a4cd-2193a9cbc51e,2024-07-13 15:10:00,86,billing,A01,273,False,Other
d6387eb6-f7c1-4a96-bc75-d70f006836f9,2024-11-02 13:44:42,120,technical,A01,293,False,Issue Resolved
633f4cf4-7282-4840-a77e-521c939c3722,2024-09-23 06:52:35,314,support,A12,450,False,Other
3ec0674f-6d19-46d0-9029-ec8e0565b753,2024-05-17 10:44:20,647,support,A05,569,False,Other
315acf3b-2977-4b2a-b995-c857b493b091,2024-11-08 15:02:22,0,support,A10,44,True,Call Dropped
9ffb6907-238f-4412-9774-946a58e0f54c,2024-06-25 18:21:29,405,support,A11,502,False,Other
da735b9e-aa32-4a85-9b67-24d349ae138b,2024-03-08 02:29:02,135,support,A20,559,False,Issue Resolved
be3a9d23-aaa6-4ebb-a6fc-3e168671fb5a,2024-10-07 18:42:36,111,sales,A06,547,False,Long Wait Time
4653e0ff-f0b7-442a-b557-b9a37fef5ff7,2024-09-29 17:18:06,180,billing,A12,458,False,Long Wait Time
de36f814-6b2c-404c-92f8-e63a2dd71747,2024-04-21 21:15:19,196,billing,A03,584,False,Issue Resolved
799abd27-f143-46cb-a49e-feb6bd5f7a67,2024-12-23 11:04:26,418,sales,A09,509,False,Long Wait Time
e6e70e64-e754-4114-93fc-eee7ab9a17c4,2024-12-08 13:20:46,214,technical,A07,562,False,Long Wait Time
a723bff9-7d1f-457f-83bb-080277e60b86,2024-07-12 08:47:47,416,technical,A01,392,False,Call Dropped
ba8e9760-9797-438d-a430-ec9fae23e970,2024-03-18 21:48:53,417,technical,A02,405,False,Long Wait Time
ab7adc36-3a4a-4227-af21-d3687cc36430,2024-02-14 15:53:37,65,support,A12,67,False,Other
42f03b06-15c6-496d-b54a-4828eb94a97c,2024-05-07 01:20:46,57,support,A05,317,False,Call Dropped
b8d1937c-fc08-46b9-a7a0-611cfa8bd53c,2024-11-01 02:48:15,91,sales,A01,542,False,Wrong Department
78b70f65-d960-4bbe-955a-e8cb1885fcb2,2024-01-19 23:14:21,162,technical,A18,419,False,Wrong Department
df6570b5-e10a-4b74-9946-607e9f3626c7,2024-08-31 12:25:06,0,technical,A05,504,True,Call Dropped
63187abd-f149-4053-aa87-5e164ec729c9,2024-08-22 13:14:31,123,sales,A06,24,False,Call Dropped
cb70ce3c-e628-4517-9e74-bacc041a315f,2024-06-09 11:51:43,246,billing,A03,514,False,Long Wait Time
eccc9223-5d5f-44c9-ab6e-afbb528004ed,2024-08-19 14:31:37,172,sales,A17,162,False,Other
e4befb90-a828-4091-b45d-46ffeec4f3c0,2024-08-30 09:40:46,0,technical,A08,182,True,Call Dropped
c2cf86b9-f4ef-469d-bb65-34f9d929a92f,2024-01-25 16:38:40,554,billing,A09,573,False,Issue Resolved
4a3b8e40-8b62-427c-92d0-273a4b6cca31,2024-06-02 15:49:59,411,sales,A20,350,False,Wrong Department
29cafcf0-7c65-46a3-97f1-2d0f71ae4860,2024-07-08 19:58:08,42,technical,A18,120,False,Wrong Department
bb64b7b3-c22d-4cf5-9a62-c5d316bbfc1f,2024-06-09 20:51:49,208,billing,A12,54,False,Wrong Department
6736aadd-d8cd-4f7b-9146-f49b76d5685a,2024-07-02 18:50:55,83,billing,A01,268,False,Long Wait Time
9c0eccab-34d3-4f7a-a536-33e9ede4480c,2024-03-25 11:23:36,132,technical,A06,20,False,Call Dropped
945d5f8f-2e98-451e-9bcb-c16f85670e97,2024-06-10 15:06:24,136,support,A06,412,False,Issue Resolved
09cb0666-73a1-4752-b334-1121fe586041,2024-02-22 17:44:35,170,support,A19,83,False,Other
82a8bf12-89d8-4968-bf8f-fc65e0d14748,2024-01-25 10:43:27,0,sales,A01,430,True,Call Dropped
fdec35ec-c182-47c5-9d37-c9f6f73252ec,2024-09-22 14:50:11,256,support,A15,273,False,Wrong Department
9da7deb7-8bcb-4c5a-86f3-c5d96aa82163,2024-01-05 10:56:35,358,support,A15,179,False,Other
e156122d-7537-41a4-aa84-04f5840c7598,2024-01-26 11:18:23,557,support,A06,311,False,Call Dropped
9f203899-749e-4b73-9580-878eaf805d0d,2024-04-16 17:38:39,38,billing,A15,429,False,Call Dropped
75822390-684d-4d6b-9702-eee5494f096f,2024-02-04 13:03:03,30,billing,A14,536,False,Other
43194d90-0e19-42cd-a372-af0c9c081499,2024-01-03 15:14:29,107,sales,A20,511,False,Issue Resolved
b53637f7-0baa-4052-bfe4-b8375fd455d7,2024-07-14 13:24:32,242,billing,A19,158,False,Wrong Department
9f77dc1c-e42f-4ff4-9cd6-f00e9cedcc3a,2024-03-24 16:46:09,144,support,A10,107,False,Call Dropped
5e7e955e-5cf0-4cbd-8a55-87002adc77b6,2024-02-26 17:57:07,0,billing,A20,550,True,Call Dropped
fb4e3e5e-320f-4107-a5fa-322f571fc48b,2024-02-06 09:31:18,44,sales,A14,485,False,Long Wait Time
38220a5b-0799-4922-95d7-46e3dea40a20,2024-03-02 16:04:08,273,sales,A15,334,False,Wrong Department
4fdea034-5aba-4003-9b66-c98e8e158072,2024-05-02 17:50:35,863,sales,A03,52,False,Call Dropped
ee9585d0-461f-496b-8541-9e5a4244aaba,2024-11-17 13:07:04,30,support,A10,56,False,Call Dropped
5adf4975-159d-4b24-80e8-d5c0e73da926,2024-10-18 21:12:19,217,sales,A15,368,False,Other
79f58f21-adc4-4010-8e77-47086dd1a32a,2024-02-03 05:19:13,78,support,A09,428,False,Call Dropped
8a7a210c-2bac-4da6-bd7b-418a66743d55,2024-02-06 14:12:54,0,support,A07,39,True,Call Dropped
1b003479-0aac-4097-8142-1a0d0b134f92,2024-04-17 21:28:08,181,support,A12,430,False,Issue Resolved
bd67fb79-d7b3-4761-84fd-703173a9f07d,2024-08-09 15:16:37,57,billing,A05,501,False,Long Wait Time
9dac8e75-7a2c-4763-9604-abaae8b4c833,2024-11-17 18:27:12,177,technical,A16,325,False,Call Dropped
ee7633f1-fc53-4e8c-a94b-b9f674c782df,2024-12-06 12:24:15,782,support,A20,229,False,Long Wait Time
6ee1d99c-aae4-4d39-a53b-8c652845622e,2024-01-19 19:46:03,142,billing,A10,250,False,Wrong Department
4a55d22c-7476-413c-b22a-b79e15ab87fa,2024-07-05 14:09:08,0,sales,A02,65,True,Call Dropped
45d4f355-2f1e-4c4b-b862-251456499cb3,2024-01-19 16:57:02,101,support,A15,18,False,Issue Resolved
d7b63457-599b-44e6-ac61-3e28320415f2,2024-05-29 13:02:09,166,technical,A17,24,False,Long Wait Time
9805714c-a35e-4c46-9480-9ccb9f4acde4,2024-11-03 17:30:19,112,support,A13,209,False,Issue Resolved
8477681d-8bba-44ae-8d50-ad2fd7c406fe,2024-04-30 17:49:51,909,sales,A16,151,False,Call Dropped
9def41cc-b0e0-430f-95a7-94959e695bb8,2024-02-26 12:48:01,127,billing,A18,144,False,Other
f11fc723-fa58-4f38-9ce3-6527358e0f11,2024-09-23 21:29:08,290,sales,A06,556,False,Wrong Department
e931fa3e-2991-4ddb-92ea-d9adb470c70f,2024-02-03 04:19:39,151,billing,A04,476,False,Issue Resolved
7e057238-584f-4bb6-9ead-f03c9ef0d4f7,2024-06-01 03:30:50,383,sales,A07,187,False,Wrong Department
dac7dda0-be9f-4df8-8a0c-496b57ebebfc,2024-03-21 08:54:11,249,sales,A03,77,False,Wrong Department
52978fa4-7502-4f34-bba4-0680009f3d2b,2024-02-23 09:45:09,243,sales,A04,31,False,Call Dropped
cef3f29f-1537-489c-9068-a5fc4ffcd471,2024-04-10 20:07:12,247,technical,A01,273,False,Call Dropped
1cfd918b-0821-49f1-8f93-ac570d8e1904,2024-02-08 13:27:44,277,support,A06,541,False,Long Wait Time
fb170f73-8aa6-4a79-ad42-ef610b5680eb,2024-10-23 10:45:46,300,support,A14,208,False,Issue Resolved
ea16b66a-c82e-4e40-9f2a-cc89ffb5c6a0,2024-10-03 08:27:10,268,support,A03,559,False,Wrong Department
802d0c7d-10d0-4e61-b09f-e4c92166f39e,2024-06-04 08:42:10,93,support,A11,214,False,Call Dropped
654f296c-f3a5-4a1b-b07a-bea77c000817,2024-08-30 08:44:24,147,technical,A09,267,False,Other
7221d397-8728-4a49-96c4-f5e86ad6342d,2024-06-21 09:25:37,0,sales,A19,386,True,Call Dropped
3e9a6f8c-2bf2-4f2c-ae1a-fad61732e468,2024-12-01 10:26:44,0,technical,A16,449,True,Call Dropped
c6d0fe8b-b00e-46e8-96de-1dd4247cf7af,2024-04-29 12:12:35,676,support,A20,446,False,Call Dropped
0fc2908f-4b4f-41db-a48c-ddf502e798b0,2024-04-02 15:13:00,89,technical,A02,72,False,Issue Resolved
ed3f41fb-4ede-4768-a072-cc94b18176c2,2024-07-12 10:09:49,84,support,A12,168,False,Other
9c932f9f-adae-432b-b0a3-7c2e1d1402fa,2024-07-31 10:22:49,189,sales,A10,171,False,Long Wait Time
c6543db3-2180-47a9-a02f-22580095d4fa,2024-06-02 19:34:54,0,technical,A11,565,True,Call Dropped
64348454-a37b-4f6c-9dc7-4547d45abd79,2024-01-01 18:50:08,0,technical,A06,253,True,Call Dropped
e0d13f8a-4970-4006-a61a-9e02333a097e,2024-02-22 17:49:41,179,billing,A15,381,False,Other
95326f28-bd96-47c8-aeb4-f3bb53d032c0,2024-04-29 22:05:01,466,sales,A07,139,False,Long Wait Time
d1142875-4c36-4109-8c77-213ebc1972f7,2024-07-11 06:13:02,651,sales,A05,206,False,Long Wait Time
04cffad2-6347-4c9a-95da-642db41ebd0a,2024-03-12 14:48:56,143,sales,A05,488,False,Call Dropped
8fb86fae-43e1-437e-91f6-bea7b091d77f,2024-02-13 13:48:43,42,sales,A02,105,False,Wrong Department
e84b16cd-e8a3-45c5-bf27-437e90c1fe12,2024-07-09 09:37:07,287,support,A05,303,False,Wrong Department
f66ae459-55e2-4761-9b6c-d4f20830e748,2024-07-25 20:21:43,48,support,A05,282,False,Call Dropped
4b214b3f-4615-4950-847f-6669d095c10f,2024-05-01 16:41:26,274,sales,A04,458,False,Other
805ac1e6-8993-465a-ad9b-8a77da00fb7a,2024-02-01 14:23:26,636,support,A20,330,False,Wrong Department
95bafc7b-901f-419e-8783-7c2288606a1d,2024-11-26 16:25:39,0,sales,A05,347,True,Call Dropped
935975d3-f748-4214-8a68-cb94c7089f7e,2024-05-05 14:56:30,305,support,A20,323,False,Call Dropped
78a9e5e0-9578-48fb-878a-340f43f2775d,2024-09-23 10:12:11,164,support,A01,524,False,Other
cd14e1ab-9fc1-447f-9999-78d93e09938f,2024-03-08 17:35:35,278,technical,A11,294,False,Call Dropped
36b026f8-04cb-4373-9340-667d1f6118c2,2024-09-15 18:14:09,798,sales,A16,471,False,Other
5ae02213-397f-418d-ab54-3ba41dae7aec,2024-11-11 21:16:11,69,sales,A15,225,False,Wrong Department
216c241f-f9f8-4ebc-bcee-454ce59661c2,2024-10-13 08:02:44,612,sales,A05,112,False,Call Dropped
b4f2aa30-d47c-4753-884c-57ab4b2c058e,2024-11-22 08:02:09,85,support,A05,204,False,Call Dropped
4fe81e6f-d1e6-4b2b-a66f-5d7515592588,2024-04-21 15:14:22,0,support,A20,290,True,Call Dropped
7a45197d-0d42-4f7d-8002-6188bcd2849e,2024-03-09 02:19:51,688,technical,A17,498,False,Long Wait Time
6f3e5865-235b-4c65-96df-330e7045daf4,2024-05-24 18:58:18,199,support,A04,445,False,Issue Resolved
f6971099-c7f1-426b-a834-80b6642d855c,2024-06-24 15:32:06,214,billing,A19,333,False,Long Wait Time
5f110f8e-7432-4195-84c0-372a8125929d,2024-01-29 12:20:51,31,support,A10,480,False,Wrong Department
44888dd8-c543-494a-99f1-081d4aa390a1,2024-11-22 18:14:17,248,support,A07,539,False,Wrong Department
99ee99b9-348f-4031-842a-edab56572ad1,2024-12-05 15:25:23,274,sales,A02,534,False,Other
99c128af-4a3c-403f-b423-8ca7267743ee,2024-07-31 18:18:47,473,sales,A07,410,False,Issue Resolved
06670283-7820-498f-92bf-1c99af8e7b66,2024-02-25 10:22:50,332,sales,A06,560,False,Wrong Department
ac21addb-0e29-46b2-8c75-7e21ddb77662,2024-02-18 17:09:45,456,billing,A13,597,False,Wrong Department
6e691cf8-e39c-4193-9faf-405c907eee45,2024-01-26 17:41:33,207,technical,A09,367,False,Other
d3f335a8-dea1-4818-b74b-b511a7fd85d5,2024-05-07 12:07:05,30,technical,A09,74,False,Issue Resolved
47d93b08-323b-4ebd-bfa7-e6141b59414f,2024-03-01 18:52:23,325,support,A02,599,False,Long Wait Time
a9cbe8ba-252f-4b75-9a93-a3bb7041f75a,2024-01-22 06:19:20,655,sales,A10,376,False,Call Dropped
5c671400-d033-41c8-9fa8-236291502a15,2024-03-25 10:05:42,293,support,A17,437,False,Other
d07743ba-c79c-41cc-9db7-58428a75ad4d,2024-11-10 18:21:32,65,sales,A05,301,False,Other
8c0a5dfc-914a-485e-8720-5b4e89803bb4,2024-05-24 18:58:14,181,billing,A18,219,False,Wrong Department
e13eb2d2-fba4-4eb9-8963-e25961b07f0a,2024-01-14 14:26:34,131,technical,A05,139,False,Long Wait Time
266070e4-fb81-4073-9e1f-6a8121d3c6a0,2024-03-08 14:28:27,150,sales,A18,90,False,Other
08a7ee5c-fd5d-4473-ba3f-d0c1686998c2,2024-10-08 11:08:51,71,technical,A06,403,False,Issue Resolved
7d0fab95-6996-4b72-90c8-6f51848ce046,2024-08-25 20:58:32,88,billing,A12,1,False,Wrong Department
edd11ffa-ed18-4605-b843-172dfd10f60a,2024-06-26 17:55:18,187,support,A19,138,False,Call Dropped
b4e8eb81-9a1f-493d-a500-6f6274120bd0,2024-03-10 12:05:36,0,sales,A04,142,True,Call Dropped
c4ef36e7-0497-4cc4-b2a0-4e7fcd4a90a3,2024-10-03 15:12:33,234,sales,A02,539,False,Call Dropped
651ea449-1599-4a11-a5cd-d32c12ae3d81,2024-09-25 07:15:36,188,billing,A19,264,False,Other
851e4f6f-8c11-4890-bd67-ddfbed149de1,2024-02-19 02:27:31,167,sales,A20,509,False,Wrong Department
b4522edc-84a3-4258-8f30-eea64ff86e1a,2024-03-04 11:11:36,175,technical,A01,387,False,Call Dropped
3be00837-66ad-42f6-ae86-97c8484ef7f8,2024-06-01 09:00:59,265,technical,A17,55,False,Other
7ff00de8-652c-4c08-85cb-7db5ad5dcfc1,2024-06-03 20:00:04,567,technical,A15,497,False,Wrong Department
c18e0c08-bca6-418f-ac71-2af1f6949fe4,2024-11-03 11:56:25,282,support,A02,521,False,Issue Resolved
42fddef0-3edb-4356-8f15-977e826d24ec,2024-11-21 09:06:39,252,technical,A09,480,False,Long Wait Time
cb803113-63c2-496c-aa1d-68d11663f4e7,2024-10-17 00:06:45,594,technical,A13,333,False,Wrong Department
b0bf50c9-3ece-4af9-8691-fc56f745f4af,2024-04-11 08:08:50,224,billing,A18,220,False,Wrong Department
f689825a-45f3-4f90-bbb2-fc708e0f9d3e,2024-03-05 13:51:33,447,support,A02,375,False,Wrong Department
5705cafa-2135-4504-b9e0-31133a8f8b1b,2024-07-13 10:55:18,257,technical,A07,546,False,Call Dropped
43b4f297-ecc6-4c8e-a45f-e24d1e7d02e9,2024-12-19 18:38:47,114,technical,A18,573,False,Other
be78f9b5-d6eb-4828-97fb-2a92203bc922,2024-01-20 15:15:38,38,support,A03,64,False,Long Wait Time
69e72b40-5371-4df4-b255-5e66a1823fb2,2024-07-08 12:52:38,274,sales,A14,356,False,Issue Resolved
40288f61-68ac-4cfb-9960-8ab56ee2cd0d,2024-04-15 10:48:13,233,billing,A09,181,False,Call Dropped
2e1016dd-f8fc-4ce1-abd4-96f2b0337634,2024-05-15 19:46:36,105,technical,A09,579,False,Wrong Department
12ef1f28-7d89-43f6-b20c-6df5b11f1bb1,2024-08-04 20:50:00,515,sales,A11,557,False,Wrong Department
057e3760-288b-4221-ae6b-782903e7d96f,2024-09-25 08:47:57,363,technical,A04,320,False,Other
60b5cf20-39e0-4fb4-b63f-cdbbdff92cf2,2024-11-04 17:54:56,164,support,A12,514,False,Long Wait Time
78a47fda-31bd-43f6-883c-9d18e675984e,2024-08-26 14:50:45,0,support,A09,215,True,Call Dropped
28fa7818-9815-42ef-a532-620500a7fff0,2024-08-18 13:55:25,0,billing,A16,74,True,Call Dropped
79a604c9-2282-416a-9ed0-72db0641c5f9,2024-07-11 10:28:04,353,billing,A06,98,False,Long Wait Time
1ee66a2c-7ddd-4232-8f79-30bd74e4b395,2024-08-22 10:13:25,211,technical,A11,580,False,Wrong Department
77b55285-0a37-4e8b-8790-4d12c9acb8f8,2024-05-08 17:16:11,157,support,A09,453,False,Call Dropped
8aaa8bdc-1feb-4f01-a2ce-e7714d9386c3,2024-12-21 19:11:12,366,support,A11,85,False,Wrong Department
5b8a9e59-410a-4756-bd28-a5bfd3d0f061,2024-06-16 09:28:06,451,sales,A02,502,False,Other
